latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.4142,-122.5877,304.2,1.5,1.2,2017-10-10,0950,Aqua,MODIS,27,6.03,287.5,12.6,N,0
38.4131,-122.6101,326.9,1.5,1.2,2017-10-10,0950,Aqua,MODIS,100,6.03,289.8,47.5,N,0
38.3788,-122.5993,304.2,1.5,1.2,2017-10-10,0950,Aqua,MODIS,49,6.03,284.8,14.1,N,0
38.4149,-122.6275,321.5,1.5,1.2,2017-10-10,0950,Aqua,MODIS,100,6.03,285.8,38.4,N,0
38.4175,-122.6214,342.3,1.5,1.2,2017-10-10,0950,Aqua,MODIS,100,6.03,289.6,90.7,N,0
38.5048,-122.7169,305.7,1.5,1.2,2017-10-10,0950,Aqua,MODIS,65,6.03,285.1,16.3,N,0
38.505,-122.7099,303.3,1.5,1.2,2017-10-10,0950,Aqua,MODIS,32,6.03,285.4,12.4,N,2
38.5708,-122.698,305.7,1.5,1.2,2017-10-10,0950,Aqua,MODIS,53,6.03,285.7,15.8,N,0
38.5726,-122.716,307.3,1.6,1.2,2017-10-10,0950,Aqua,MODIS,63,6.03,285.5,18.1,N,0
38.5928,-122.6951,316.7,1.5,1.2,2017-10-10,0950,Aqua,MODIS,61,6.03,288.3,29,N,0
38.4308,-122.5322,300.3,1.5,1.2,2017-10-10,0950,Aqua,MODIS,15,6.03,286.7,10,N,0
38.5949,-122.6896,308.5,1.5,1.2,2017-10-10,0950,Aqua,MODIS,53,6.03,286.9,18.3,N,0
38.7463,-122.8802,337.6,1.1,1,2017-10-10,1915,Terra,MODIS,89,6.03,297.5,38.6,D,0
38.7502,-122.9036,318,1.1,1,2017-10-10,1915,Terra,MODIS,73,6.03,294.5,12.7,D,0
38.3418,-122.4535,338.4,1.1,1,2017-10-10,1915,Terra,MODIS,89,6.03,303.4,38,D,0
38.3511,-122.4516,369.1,1.1,1,2017-10-10,1915,Terra,MODIS,100,6.03,307.2,120.4,D,0
38.3573,-122.488,335.6,1.1,1,2017-10-10,1915,Terra,MODIS,87,6.03,300.8,32.4,D,0
38.3605,-122.4496,402.4,1.1,1,2017-10-10,1915,Terra,MODIS,100,6.03,310.9,301.6,D,0
38.3646,-122.474,330.8,1.1,1,2017-10-10,1915,Terra,MODIS,54,6.03,300.1,23.2,D,0
38.3738,-122.4717,381.1,1.1,1,2017-10-10,1915,Terra,MODIS,100,6.03,304,174.7,D,0
38.3831,-122.4691,330.6,1.1,1,2017-10-10,1915,Terra,MODIS,29,6.03,297.7,24.9,D,0
38.3851,-122.4811,376.5,1.1,1,2017-10-10,1915,Terra,MODIS,100,6.03,303.5,152.5,D,0
38.3898,-122.4738,371.2,1.1,1,2017-10-10,1915,Terra,MODIS,100,6.03,300.6,131.4,D,0
38.3918,-122.4858,376.7,1.1,1,2017-10-10,1915,Terra,MODIS,100,6.03,304.5,154.5,D,0
38.3938,-122.4977,334.8,1.1,1,2017-10-10,1915,Terra,MODIS,78,6.03,298.8,32.4,D,0
38.3959,-122.5096,326.1,1.1,1,2017-10-10,1915,Terra,MODIS,68,6.03,298.1,20,D,0
38.4011,-122.4834,328.8,1.1,1,2017-10-10,1915,Terra,MODIS,83,6.03,294.7,27.3,D,0
38.4052,-122.5074,326.8,1.1,1,2017-10-10,1915,Terra,MODIS,80,6.03,296.6,22.5,D,0
38.5934,-122.6169,307.3,1.1,1,2017-10-10,1915,Terra,MODIS,17,6.03,296.6,5.2,D,0
38.5912,-122.7195,315.9,1.1,1,2017-10-10,1915,Terra,MODIS,33,6.03,293.8,12.2,D,0
38.5893,-122.7076,327.4,1.1,1,2017-10-10,1915,Terra,MODIS,67,6.03,296.3,23.7,D,0
38.5872,-122.6954,328.7,1.1,1,2017-10-10,1915,Terra,MODIS,77,6.03,296.5,24.7,D,0
38.5852,-122.683,315.8,1.1,1,2017-10-10,1915,Terra,MODIS,64,6.03,294.7,10.6,D,0
38.5709,-122.7123,333,1.1,1,2017-10-10,1915,Terra,MODIS,70,6.03,296.8,30.7,D,0
38.5597,-122.7024,314,1.1,1,2017-10-10,1915,Terra,MODIS,28,6.03,295.4,8.6,D,0
38.5383,-122.7459,312.5,1.1,1,2017-10-10,1915,Terra,MODIS,63,6.03,294,9.3,D,0
38.5291,-122.7484,311.3,1.1,1,2017-10-10,1915,Terra,MODIS,54,6.03,294.3,7.8,D,0
38.4095,-122.6282,326.1,1.1,1,2017-10-10,1915,Terra,MODIS,80,6.03,298.5,23.2,D,0
38.3839,-122.5318,318.4,1.1,1,2017-10-10,1915,Terra,MODIS,68,6.03,298.8,13.8,D,0
38.4371,-122.525,319.7,1.1,1,2017-10-10,1915,Terra,MODIS,54,6.03,296.6,14.7,D,0
38.4391,-122.537,324.6,1.1,1,2017-10-10,1915,Terra,MODIS,73,6.03,296.9,20.5,D,0
38.386,-122.5442,325.4,1.1,1,2017-10-10,1915,Terra,MODIS,79,6.03,298.8,22,D,0
38.4075,-122.6161,324.6,1.1,1,2017-10-10,1915,Terra,MODIS,78,6.03,299.7,21,D,0
38.4147,-122.6208,340.4,1.1,1,2017-10-10,1915,Terra,MODIS,90,6.03,301,42.8,D,0
38.4176,-122.5809,318.4,1.1,1,2017-10-10,1915,Terra,MODIS,18,6.03,296.1,10.7,D,0
38.4218,-122.6059,334.5,1.1,1,2017-10-10,1915,Terra,MODIS,64,6.03,298.2,31.8,D,0
38.4309,-122.6029,321.3,1.1,1,2017-10-10,1915,Terra,MODIS,29,6.03,294.1,15.8,D,0
38.7483,-122.8919,324,1.1,1,2017-10-10,1915,Terra,MODIS,80,6.03,295.5,19.1,D,0
38.3624,-122.4758,347.4,1.7,1.3,2017-10-10,2054,Aqua,MODIS,89,6.03,300.8,100.3,D,0
38.3776,-122.459,389.8,1.7,1.3,2017-10-10,2054,Aqua,MODIS,100,6.03,299.5,402.8,D,0
38.3325,-122.448,343.5,1.7,1.3,2017-10-10,2054,Aqua,MODIS,88,6.03,303.6,87.7,D,0
38.3437,-122.4509,365.1,1.7,1.3,2017-10-10,2054,Aqua,MODIS,100,6.03,310.4,197.4,D,0
38.3736,-122.4791,408.1,1.7,1.3,2017-10-10,2054,Aqua,MODIS,100,6.03,308.8,629.6,D,0
38.3885,-122.4636,323.7,1.7,1.3,2017-10-10,2054,Aqua,MODIS,53,6.03,293.7,35.2,D,0
38.3845,-122.4835,373.6,1.7,1.3,2017-10-10,2054,Aqua,MODIS,100,6.03,302.5,259.7,D,0
38.3957,-122.487,387.6,1.7,1.3,2017-10-10,2054,Aqua,MODIS,100,6.03,302.7,380.4,D,0
38.3916,-122.5078,384.1,1.7,1.3,2017-10-10,2054,Aqua,MODIS,100,6.03,307.1,343.1,D,0
38.5312,-122.748,320.1,1.7,1.3,2017-10-10,2054,Aqua,MODIS,75,6.03,295.5,27.9,D,0
38.5283,-122.754,318.8,1.7,1.3,2017-10-10,2054,Aqua,MODIS,75,6.03,295.4,27.1,D,0
38.5626,-122.7035,329.9,1.7,1.3,2017-10-10,2054,Aqua,MODIS,77,6.03,297,50.6,D,0
38.5587,-122.7228,329,1.7,1.3,2017-10-10,2054,Aqua,MODIS,60,6.03,295.6,47.2,D,0
38.5852,-122.7096,329.7,1.7,1.3,2017-10-10,2054,Aqua,MODIS,84,6.03,290.2,53.1,D,0
38.4115,-122.6415,312.6,1.7,1.3,2017-10-10,2054,Aqua,MODIS,28,6.03,298.4,13.2,D,0
38.4158,-122.6205,328.6,1.7,1.3,2017-10-10,2054,Aqua,MODIS,83,6.03,298.2,47.2,D,0
38.4194,-122.6023,341.6,1.7,1.3,2017-10-10,2054,Aqua,MODIS,91,6.03,297.8,87.8,D,0
38.4083,-122.5985,313.7,1.7,1.3,2017-10-10,2054,Aqua,MODIS,60,6.03,299.1,14,D,0
38.3707,-122.6072,343.3,1.7,1.3,2017-10-10,2054,Aqua,MODIS,92,6.03,300.7,92.5,D,0
38.3746,-122.5881,337,1.7,1.3,2017-10-10,2054,Aqua,MODIS,89,6.03,299,69,D,0
38.3598,-122.602,314.9,1.7,1.3,2017-10-10,2054,Aqua,MODIS,61,6.03,297.8,15.8,D,0
38.3637,-122.5833,312.6,1.7,1.3,2017-10-10,2054,Aqua,MODIS,25,6.03,297.5,11.3,D,0
38.3732,-122.601,334.5,1.7,1.3,2017-10-10,2054,Aqua,MODIS,87,6.03,299.8,63.4,D,0
38.3622,-122.596,349.6,1.7,1.3,2017-10-10,2054,Aqua,MODIS,95,6.03,299.7,121.8,D,0
38.3868,-122.4702,341.4,1.7,1.3,2017-10-10,2054,Aqua,MODIS,83,6.03,295.2,84.2,D,0
38.3826,-122.4905,343.7,1.7,1.3,2017-10-10,2054,Aqua,MODIS,89,6.03,302.2,89.1,D,0
38.3979,-122.4739,337,1.7,1.3,2017-10-10,2054,Aqua,MODIS,82,6.03,294.2,70.5,D,0
38.3938,-122.4941,401.5,1.7,1.3,2017-10-10,2054,Aqua,MODIS,100,6.03,306.9,543.8,D,0
38.3398,-122.4704,349,1.7,1.3,2017-10-10,2054,Aqua,MODIS,95,6.03,303.4,109.9,D,0
38.3551,-122.453,338.8,1.7,1.3,2017-10-10,2054,Aqua,MODIS,82,6.03,300,73.5,D,0
38.4008,-122.5178,399,1.7,1.3,2017-10-10,2054,Aqua,MODIS,100,6.03,312.6,514.5,D,0
38.3896,-122.5146,350.1,1.7,1.3,2017-10-10,2054,Aqua,MODIS,95,6.03,303.9,114.8,D,0
38.3469,-122.494,324.6,1.7,1.3,2017-10-10,2054,Aqua,MODIS,63,6.03,301,33.7,D,0
38.4048,-122.498,366.5,1.7,1.3,2017-10-10,2054,Aqua,MODIS,100,6.03,298,212.1,D,0
38.7464,-122.8993,317.8,1.7,1.3,2017-10-10,2054,Aqua,MODIS,73,6.03,298.4,24.5,D,0
38.7507,-122.8779,313.6,1.7,1.3,2017-10-10,2054,Aqua,MODIS,23,6.03,297.5,17.5,D,0
38.3911,-122.4796,318.5,1,1,2017-10-11,0619,Terra,MODIS,37,6.03,288.6,16.1,N,0
38.4163,-122.6353,326,1,1,2017-10-11,0619,Terra,MODIS,100,6.03,286.7,27.6,N,0
38.4345,-122.4953,313.8,1,1,2017-10-11,0619,Terra,MODIS,77,6.03,284,14,N,0
38.3297,-122.4602,303.7,1,1,2017-10-11,0619,Terra,MODIS,19,6.03,286.3,7,N,0
38.3388,-122.4622,319.6,1,1,2017-10-11,0619,Terra,MODIS,90,6.03,287,18.9,N,0
38.3474,-122.4579,305.3,1,1,2017-10-11,0619,Terra,MODIS,16,6.03,287.5,8.5,N,0
38.3579,-122.4486,343.7,1,1,2017-10-11,0619,Terra,MODIS,100,6.03,295,53.4,N,0
38.3564,-122.4601,358.9,1,1,2017-10-11,0619,Terra,MODIS,100,6.03,296.5,88.7,N,0
38.3534,-122.4831,316.8,1,1,2017-10-11,0619,Terra,MODIS,62,6.03,289.7,16.9,N,0
38.3519,-122.4945,315.3,1,1,2017-10-11,0619,Terra,MODIS,91,6.03,286.4,16.1,N,0
38.3669,-122.4507,369.7,1,1,2017-10-11,0619,Terra,MODIS,100,6.03,307.6,122.3,N,0
38.3654,-122.4622,376.5,1,1,2017-10-11,0619,Terra,MODIS,100,6.03,303.3,145.6,N,0
38.3639,-122.4738,349.4,1,1,2017-10-11,0619,Terra,MODIS,100,6.03,293.5,63.9,N,0
38.376,-122.4528,326.7,1,1,2017-10-11,0619,Terra,MODIS,69,6.03,294.2,25.2,N,0
38.3745,-122.4643,317.1,1,1,2017-10-11,0619,Terra,MODIS,44,6.03,289.6,15.3,N,0
38.385,-122.4545,321.2,1,1,2017-10-11,0619,Terra,MODIS,69,6.03,288.3,19.8,N,0
38.3835,-122.4661,314.6,1,1,2017-10-11,0619,Terra,MODIS,16,6.03,287.9,12.4,N,0
38.3926,-122.468,328.7,1,1,2017-10-11,0619,Terra,MODIS,97,6.03,289.2,28.2,N,0
38.4032,-122.4578,322.4,1,1,2017-10-11,0619,Terra,MODIS,100,6.03,287,22.5,N,0
38.4017,-122.4698,327.9,1,1,2017-10-11,0619,Terra,MODIS,89,6.03,288.2,26.9,N,0
38.4002,-122.4815,323.1,1,1,2017-10-11,0619,Terra,MODIS,47,6.03,289.2,20.5,N,0
38.4108,-122.4715,320.6,1,1,2017-10-11,0619,Terra,MODIS,47,6.03,287.8,18.8,N,0
38.4092,-122.4834,325.8,1,1,2017-10-11,0619,Terra,MODIS,0,6.03,291.2,22.6,N,0
38.4077,-122.4949,334.6,1,1,2017-10-11,0619,Terra,MODIS,50,6.03,291.7,34.5,N,0
38.4062,-122.5065,327.5,1,1,2017-10-11,0619,Terra,MODIS,20,6.03,289.9,26,N,0
38.3774,-122.5845,315.6,1,1,2017-10-11,0619,Terra,MODIS,92,6.03,287.1,16.6,N,0
38.3758,-122.5962,307.3,1,1,2017-10-11,0619,Terra,MODIS,61,6.03,284.9,9.9,N,0
38.4151,-122.5806,308.8,1,1,2017-10-11,0619,Terra,MODIS,57,6.03,286.9,10.7,N,0
38.4224,-122.5884,319.5,1,1,2017-10-11,0619,Terra,MODIS,99,6.03,287.3,20.4,N,0
38.4299,-122.6021,303.9,1,1,2017-10-11,0619,Terra,MODIS,31,6.03,285.1,7.9,N,0
38.4283,-122.614,316.9,1,1,2017-10-11,0619,Terra,MODIS,94,6.03,287.7,18.1,N,0
38.4315,-122.5187,331.8,1,1,2017-10-11,0619,Terra,MODIS,100,6.03,288.9,34.4,N,0
38.43,-122.5302,328.5,1,1,2017-10-11,0619,Terra,MODIS,100,6.03,288.8,30.2,N,0
38.4405,-122.5204,300.2,1,1,2017-10-11,0619,Terra,MODIS,12,6.03,284.2,5.5,N,0
38.439,-122.5321,311.7,1,1,2017-10-11,0619,Terra,MODIS,83,6.03,286.2,13.5,N,0
38.4088,-122.6275,317.9,1,1,2017-10-11,0619,Terra,MODIS,96,6.03,287.4,19.2,N,0
38.4178,-122.6239,319.1,1,1,2017-10-11,0619,Terra,MODIS,86,6.03,288.5,19.3,N,0
38.4268,-122.6256,300.1,1,1,2017-10-11,0619,Terra,MODIS,2,6.03,284.4,5.8,N,0
38.5287,-122.7611,301,1,1,2017-10-11,0620,Terra,MODIS,36,6.03,281.8,7.4,N,0
38.6403,-122.6121,317,1,1,2017-10-11,0620,Terra,MODIS,94,6.03,287,17.8,N,0
38.6388,-122.6238,310.3,1,1,2017-10-11,0620,Terra,MODIS,80,6.03,286.1,12.2,N,0
38.598,-122.7227,305.9,1,1,2017-10-11,0620,Terra,MODIS,24,6.03,279.5,9.2,N,0
38.7538,-122.8656,300.3,1,1,2017-10-11,0620,Terra,MODIS,24,6.03,282.4,6.8,N,0
38.7492,-122.9002,303.9,1,1,2017-10-11,0620,Terra,MODIS,50,6.03,284.5,8.2,N,0
38.5619,-122.7206,301.5,1,1,2017-10-11,0620,Terra,MODIS,24,6.03,278.3,6.6,N,0
38.4146,-122.6307,315.6,1.5,1.2,2017-10-11,1033,Aqua,MODIS,83,6.03,282.5,29.5,N,0
38.425,-122.6268,302.4,1.5,1.2,2017-10-11,1033,Aqua,MODIS,40,6.03,281.6,14.2,N,0
38.4323,-122.6063,301.6,1.5,1.2,2017-10-11,1033,Aqua,MODIS,22,6.03,284.2,13,N,0
38.4376,-122.5174,316.8,1.5,1.2,2017-10-11,1033,Aqua,MODIS,87,6.03,281.5,31.2,N,0
38.4114,-122.6145,320.6,1.5,1.2,2017-10-11,1033,Aqua,MODIS,100,6.03,284.9,37.3,N,0
38.7767,-122.8804,307,1.4,1.2,2017-10-11,1033,Aqua,MODIS,70,6.03,277.3,18.7,N,0
38.3574,-122.454,308.7,1.5,1.2,2017-10-11,1033,Aqua,MODIS,47,6.03,270.4,21,N,0
38.4329,-122.4928,309.9,3.6,1.8,2017-10-11,1820,Terra,MODIS,51,6.03,292.9,52.2,D,0
38.6042,-122.6845,301.7,3.7,1.8,2017-10-11,1820,Terra,MODIS,19,6.03,291,17.8,D,0
38.6061,-122.7282,304.1,3.7,1.8,2017-10-11,1820,Terra,MODIS,46,6.03,292.3,26.8,D,0
38.4169,-122.4951,309.5,3.6,1.8,2017-10-11,1820,Terra,MODIS,41,6.03,291.8,47.6,D,0
38.774,-122.8705,333.3,3.8,1.8,2017-10-11,1820,Terra,MODIS,88,6.03,291.7,216.9,D,0
38.6505,-122.6296,304,3.7,1.8,2017-10-11,1820,Terra,MODIS,42,6.03,290.9,32,D,0
38.6421,-122.6282,306.7,3.7,1.8,2017-10-11,1820,Terra,MODIS,57,6.03,291.4,40.9,D,0
38.7412,-122.8773,302.8,3.8,1.8,2017-10-11,1820,Terra,MODIS,25,6.03,291,24.6,D,0
38.7845,-122.879,323.1,3.8,1.8,2017-10-11,1820,Terra,MODIS,72,6.03,291.6,125.6,D,0
38.5971,-122.6919,302.2,3.7,1.8,2017-10-11,1820,Terra,MODIS,33,6.03,291.2,20.1,D,0
38.7795,-122.8734,350.6,4.1,1.9,2017-10-11,1958,Terra,MODIS,95,6.03,296.9,458.4,D,0
38.3465,-122.4664,347.3,4.4,1.9,2017-10-11,1958,Terra,MODIS,89,6.03,290.3,458.5,D,0
38.348,-122.4603,355.9,4.4,1.9,2017-10-11,1958,Terra,MODIS,92,6.03,291.8,625.4,D,0
38.3596,-122.5033,312,4.4,1.9,2017-10-11,1958,Terra,MODIS,50,6.03,291.4,80.8,D,0
38.4104,-122.4876,310.7,4.4,1.9,2017-10-11,1958,Terra,MODIS,25,6.03,289.8,66.3,D,0
38.4126,-122.482,315.5,4.4,1.9,2017-10-11,1958,Terra,MODIS,64,6.03,290,105.4,D,0
38.7685,-122.8313,337.5,4.1,1.9,2017-10-11,1958,Terra,MODIS,88,6.03,292.8,280.7,D,0
38.7628,-122.8774,328.1,4.1,1.9,2017-10-11,1958,Terra,MODIS,64,6.03,292.8,174.3,D,0
38.7523,-122.8374,317.9,4.1,1.9,2017-10-11,1958,Terra,MODIS,50,6.03,290,100.7,D,0
38.7464,-122.8826,321.1,4.1,1.9,2017-10-11,1958,Terra,MODIS,40,6.03,292.9,119.2,D,0
38.7413,-122.8872,324.9,4.1,1.9,2017-10-11,1958,Terra,MODIS,73,6.03,292.8,150.9,D,0
38.7835,-122.8643,319.9,4.1,1.9,2017-10-11,1958,Terra,MODIS,40,6.03,293,115,D,0
38.5974,-122.7476,315.4,4.2,1.9,2017-10-11,1958,Terra,MODIS,57,6.03,289.1,97.9,D,0
38.422,-122.5314,320.8,4.3,1.9,2017-10-11,1958,Terra,MODIS,68,6.03,292.8,136.5,D,0
38.4392,-122.5272,313,4.3,1.9,2017-10-11,1958,Terra,MODIS,31,6.03,292,82.1,D,0
38.4248,-122.527,330.9,4.3,1.9,2017-10-11,1958,Terra,MODIS,83,6.03,293.1,239.8,D,0
38.7672,-122.8699,363,4.1,1.9,2017-10-11,1958,Terra,MODIS,100,6.03,296.1,679.9,D,0
38.7562,-122.8291,329.3,4.1,1.9,2017-10-11,1958,Terra,MODIS,50,6.03,290.6,184.3,D,0
38.7708,-122.8724,357.9,1.3,1.1,2017-10-11,2137,Aqua,MODIS,99,6.03,304.3,113.1,D,0
38.5976,-122.6885,327.2,1.3,1.1,2017-10-11,2137,Aqua,MODIS,85,6.03,297.2,31.2,D,0
38.5873,-122.6869,325.3,1.3,1.1,2017-10-11,2137,Aqua,MODIS,84,6.03,296.3,28.6,D,0
38.5722,-122.7309,325.1,1.3,1.1,2017-10-11,2137,Aqua,MODIS,60,6.03,297.3,25.5,D,0
38.562,-122.7289,352.3,1.3,1.1,2017-10-11,2137,Aqua,MODIS,97,6.03,301.9,94.2,D,0
38.5636,-122.7137,348.8,1.3,1.1,2017-10-11,2137,Aqua,MODIS,95,6.03,300.4,82.6,D,0
38.5927,-122.734,330.9,1.3,1.1,2017-10-11,2137,Aqua,MODIS,60,6.03,300.2,35.6,D,0
38.5959,-122.7042,330.9,1.3,1.1,2017-10-11,2137,Aqua,MODIS,63,6.03,298,35.3,D,0
38.603,-122.7357,321.3,1.3,1.1,2017-10-11,2137,Aqua,MODIS,35,6.03,298.2,19.7,D,0
38.6348,-122.6338,316.3,1.4,1.2,2017-10-11,2137,Aqua,MODIS,70,6.03,300.6,15.4,D,0
38.6365,-122.6184,314.4,1.4,1.2,2017-10-11,2137,Aqua,MODIS,58,6.03,299.3,13.7,D,0
38.3479,-122.4549,355.3,1.4,1.2,2017-10-11,2137,Aqua,MODIS,98,6.03,292.8,109.3,D,0
38.3463,-122.4698,358.6,1.4,1.2,2017-10-11,2137,Aqua,MODIS,99,6.03,294.8,123,D,0
38.3448,-122.4845,349.3,1.4,1.2,2017-10-11,2137,Aqua,MODIS,96,6.03,295.1,90.7,D,0
38.3566,-122.4724,333.9,1.4,1.2,2017-10-11,2137,Aqua,MODIS,89,6.03,291.8,47.4,D,0
38.3551,-122.4868,328.4,1.4,1.2,2017-10-11,2137,Aqua,MODIS,86,6.03,290.7,37.4,D,0
38.4223,-122.5219,389,1.4,1.2,2017-10-11,2137,Aqua,MODIS,100,6.03,293.4,298.1,D,0
38.4208,-122.5362,332.9,1.4,1.2,2017-10-11,2137,Aqua,MODIS,71,6.03,289.9,45.7,D,0
38.4197,-122.6455,317.1,1.3,1.1,2017-10-11,2137,Aqua,MODIS,34,6.03,297.2,15.7,D,0
38.7809,-122.8748,333,1.3,1.1,2017-10-11,2137,Aqua,MODIS,88,6.03,294.5,43.7,D,0
38.7693,-122.8867,347.4,1.3,1.1,2017-10-11,2137,Aqua,MODIS,95,6.03,300.4,76.6,D,0
38.7723,-122.8588,326.5,1.3,1.1,2017-10-11,2137,Aqua,MODIS,72,6.03,297.7,30.1,D,0
38.7607,-122.8704,334.8,1.3,1.1,2017-10-11,2137,Aqua,MODIS,89,6.03,301,43.5,D,0
38.7621,-122.8566,432.2,1.3,1.1,2017-10-11,2137,Aqua,MODIS,100,6.03,320.8,756.6,D,0
38.7636,-122.8425,369.8,1.3,1.1,2017-10-11,2137,Aqua,MODIS,100,6.03,295.9,169.4,D,0
38.7521,-122.8538,312.6,1.3,1.1,2017-10-11,2137,Aqua,MODIS,21,6.03,295,11.5,D,0
38.7358,-122.9095,313.5,1.3,1.1,2017-10-11,2137,Aqua,MODIS,28,6.03,298.6,9.5,D,0
38.7373,-122.8949,400.3,1.3,1.1,2017-10-11,2137,Aqua,MODIS,100,6.03,310.6,372.1,D,0
38.7388,-122.8808,387.8,1.3,1.1,2017-10-11,2137,Aqua,MODIS,100,6.03,302.6,272.8,D,0
38.7287,-122.8782,332.7,1.3,1.1,2017-10-11,2137,Aqua,MODIS,87,6.03,296,40.4,D,0
38.7461,-122.8424,315.3,4,1.9,2017-10-12,0525,Terra,MODIS,91,6.03,283.6,125.5,N,0
38.7325,-122.8944,303,4.1,1.9,2017-10-12,0525,Terra,MODIS,53,6.03,283.5,60.5,N,0
38.7507,-122.8505,326.6,4,1.9,2017-10-12,0525,Terra,MODIS,100,6.03,284.5,206.4,N,0
38.7627,-122.8468,315.3,4,1.9,2017-10-12,0525,Terra,MODIS,91,6.03,282.6,125.1,N,0
38.7675,-122.8539,302.9,4,1.9,2017-10-12,0525,Terra,MODIS,49,6.03,281.9,59.5,N,0
38.7623,-122.8596,314.1,3.8,1.8,2017-10-12,0703,Terra,MODIS,84,6.03,281.9,107.4,N,0
38.7519,-122.863,325.3,3.8,1.8,2017-10-12,0703,Terra,MODIS,100,6.03,283.9,178.9,N,0
38.7459,-122.8556,314.2,3.8,1.8,2017-10-12,0703,Terra,MODIS,85,6.03,283.3,108,N,0
38.7546,-122.8579,306.1,2.5,1.5,2017-10-12,0937,Aqua,MODIS,8,6.03,282,33.5,N,0
38.659,-122.593,305.8,2.4,1.5,2017-10-12,0937,Aqua,MODIS,66,6.03,282.1,35.4,N,0
38.6606,-122.6158,340.8,2.4,1.5,2017-10-12,0937,Aqua,MODIS,100,6.03,284.1,170.3,N,0
38.6531,-122.6274,360.6,2.4,1.5,2017-10-12,0937,Aqua,MODIS,100,6.03,285.3,322,N,0
38.7836,-122.8829,325.9,2.5,1.5,2017-10-12,0937,Aqua,MODIS,100,6.03,282.4,98.9,N,0
38.7573,-122.8316,307.6,2.4,1.5,2017-10-12,0937,Aqua,MODIS,33,6.03,282.3,38.2,N,0
38.7326,-122.8682,302.6,2.5,1.5,2017-10-12,0937,Aqua,MODIS,15,6.03,281.7,27.7,N,0
38.6511,-122.6007,366,2.4,1.5,2017-10-12,0937,Aqua,MODIS,100,6.03,289.2,373.6,N,0
38.7888,-122.888,323,2.5,1.5,2017-10-12,0937,Aqua,MODIS,100,6.03,281.5,87.1,N,0
38.6457,-122.5953,336.3,2.4,1.5,2017-10-12,0937,Aqua,MODIS,100,6.03,284.9,141,N,0
38.6475,-122.6217,365.3,2.4,1.5,2017-10-12,0937,Aqua,MODIS,100,6.03,286.4,367.3,N,0
38.4302,-122.6141,318.5,1,1,2017-10-12,1903,Terra,MODIS,74,6.03,292.1,13.9,D,0
38.607,-122.6926,309.2,1,1,2017-10-12,1903,Terra,MODIS,31,6.03,294,5.1,D,0
38.6316,-122.604,320.2,1,1,2017-10-12,1903,Terra,MODIS,48,6.03,293.4,13.2,D,0
38.6389,-122.5903,330.1,1,1,2017-10-12,1903,Terra,MODIS,56,6.03,296.3,24.5,D,0
38.6405,-122.6018,366.4,1,1,2017-10-12,1903,Terra,MODIS,100,6.03,299.6,101.5,D,0
38.6453,-122.6362,315.6,1,1,2017-10-12,1903,Terra,MODIS,62,6.03,294.4,11,D,0
38.6478,-122.5881,322.6,1,1,2017-10-12,1903,Terra,MODIS,46,6.03,295.4,17.2,D,0
38.6494,-122.5995,349.9,1,1,2017-10-12,1903,Terra,MODIS,96,6.03,299.2,59.4,D,0
38.651,-122.6108,338,1,1,2017-10-12,1903,Terra,MODIS,42,6.03,302.8,35.8,D,0
38.6599,-122.6087,331,1,1,2017-10-12,1903,Terra,MODIS,59,6.03,293.7,27.3,D,0
38.5974,-122.6888,309.4,1,1,2017-10-12,1903,Terra,MODIS,42,6.03,293.8,6.5,D,0
38.6022,-122.7232,308.8,1,1,2017-10-12,1903,Terra,MODIS,48,6.03,298.3,5.6,D,0
38.6038,-122.7349,311.9,1,1,2017-10-12,1903,Terra,MODIS,65,6.03,296.4,7.9,D,0
38.7812,-122.8854,315.3,1,1,2017-10-12,1903,Terra,MODIS,68,6.03,298.8,11,D,0
38.3459,-122.4744,318.6,1,1,2017-10-12,1903,Terra,MODIS,45,6.03,296.4,10.9,D,0
38.6118,-122.7271,312.8,1,1,2017-10-12,1903,Terra,MODIS,59,6.03,295.1,8.3,D,0
38.7657,-122.8405,345.6,1,1,2017-10-12,1903,Terra,MODIS,94,6.03,296.5,51.6,D,0
38.7552,-122.8311,315.3,1,1,2017-10-12,1903,Terra,MODIS,31,6.03,291.3,11.4,D,0
38.4211,-122.6245,304,2.6,1.6,2017-10-12,2042,Aqua,MODIS,35,6.03,293.3,12.7,D,0
38.388,-122.455,309.1,2.5,1.5,2017-10-12,2042,Aqua,MODIS,37,6.03,293.8,20.7,D,0
38.4148,-122.4904,309.8,2.6,1.5,2017-10-12,2042,Aqua,MODIS,42,6.03,295.5,23.4,D,0
38.7645,-122.8358,310.3,2.6,1.6,2017-10-12,2042,Aqua,MODIS,27,6.03,292,29.9,D,0
38.6458,-122.5938,311,2.6,1.5,2017-10-12,2042,Aqua,MODIS,60,6.03,293.3,33.1,D,0
38.4211,-122.4991,309.7,2.6,1.5,2017-10-12,2042,Aqua,MODIS,52,6.03,296.7,25.4,D,0
38.6389,-122.6241,313.4,2.6,1.5,2017-10-12,2042,Aqua,MODIS,64,6.03,296.4,38.5,D,0
38.6306,-122.6275,309.8,2.6,1.5,2017-10-12,2042,Aqua,MODIS,36,6.03,296,26,D,0
